순번,도서명,저자,발행처,발행년
7760,달 너머로 달리는 말:김훈 장편소설,김훈 지음,파람북,2020
7761,우리가 빛의 속도로 갈 수 없다면:김초엽 소설,김초엽 지음,동아시아,2019
7762,(나에게 주는 최고의 선물) 자존감,주디스 벨몬트 저;홍유숙 역,미래타임즈,2020
7763,두 번째 산:삶은 ´혼자´가 아닌 ´함께´의 이야기다,데이비드 브룩스 지음;이경식 옮김,부키,2020
7764,"안녕, 앤:빨강 머리 앤이 어렸을 적에",버지 윌슨 지음;나선숙 옮김,더모던,2020
7765,마음챙김의 시,류시화 엮음,파주:수오서재,2020
7766,당신의 인생을 정리해드립니다:삶이 바뀌는 신박한 정리,이지영 지음,쌤앤파커스,2020
7767,통찰과 역설:본질을 알면 모순이 보인다=Insight & paradox,천공 지음,마음서재,2020
7768,괜찮지 않은데 괜찮은 척했다,글배우 지음,강한별,2020
7769,Change 9:포노 사피엔스 코드,최재붕 지음,쌤앤파커스,2020
7770,"안녕, 소중한 사람",정한경 지음,대구:북로망스,2020
7771,철학의 숲:동화와 신화 속에 숨겨지 26가지 생각 씨앗을 찾아서,브렌던 오도너휴 지음;허성심 옮김,포레스트북스,2020
7772,말하기를 말하기:김하나 산문,김하나 지음,파주:콜라주,2020
7773,부의 대이동:달러와 금의 흐름으로 읽는 미래 투자 전략,오건영 지음,Page2,2020
7774,폴리매스:한계를 거부하는 다재다능함의 힘,와카스 아메드 지음;이주만 옮김,안드로메디안,2020
7775,한번도 경험해보지 못한 나라:민주주의는 어떻게 끝장나는가,강양구;권경애;김경율;서민;진중권 지음,천년의상상,2020
7776,킹세종 더 그레이트:역사판타지 장편소설,조 메노스키 지음,아트프레임스토리,2020
7777,공부란 무엇인가,김영민 지음,어크로스,2020
7778,(읽기만 하면 내 것이 되는) 1페이지 한국사 365,심용환 지음,비에이블,2020
7779,인생의 태도:행복한 이기주의자로 평생 살아보니 알게 된 것들,웨인 다이어 지음;이한이 옮김,더퀘스트,2020
7780,좌파 고양이를 부탁해:김봄 에세이,김봄 지음;김동선 그림,걷는사람,2020
7781,적당히 가까운 사이,댄싱스네일 글·그림,허밍버드,2020
7782,코리안드림:통일한반도의 비전,문현진 지음,마음서재,2020
7783,데이터베이스 개론=Introduction to database,김연희 지음,한빛아카데미,2019
7784,"코로나 사피엔스:문명의 대전환, 대한민국 대표 석학 6인이 신인류의 미래를 말한다=Corona sapiens",최재천;장하준;최재붕;홍기빈;김누리;김경일;정관용 지음,인플루엔셜,2020
7785,리더라면 정조처럼:정조대왕의 숨겨진 리더십 코드 5049,김준혁 지음,남양주:더봄,2020
7786,그 환자,재스퍼 드윗 지음;서은원 옮김,해와달,2020
7787,부의 추월차선:부자들이 말해 주지 않는 진정한 부를 얻는 방법,엠제이 드마코 지음;신소영 옮김,토트,2019
7788,"내가 들어보지 못해서, 아이에게 해주지 못한 말들",다나카 시게키 지음;장민주 옮김,길벗,2020
7789,만남은 지겹고 이별은 지쳤다:색과 체 산문집,색과체 지음,인천:떠오름,2020
7790,사람에 대한 예의,권석천 지음,어크로스,2020
7791,(4차 산업혁명! 단계별로 익히는)빅데이터＆인공지능=Big data＆AI,김효관 지음,광문각,2020
7792,(4차 산업혁명! 단계별로 익히는)빅데이터＆인공지능=Big data＆AI,김효관 지음,광문각,2020
7793,(4차 산업혁명! 단계별로 익히는)빅데이터＆인공지능=Big data＆AI,김효관 지음,광문각,2020
7794,(비전공자를 위한 이해할 수 있는) IT 지식,최원영 지음,티더블유아이지,2020
7795,"파이썬 증권 데이터 분석:파이썬 입문, 웹 스크레이핑, 트레이딩 전략, 자동 매매, 딥러닝을 이용한 주가 예측까지",김황후 지음,한빛미디어,2020
7796,이것이 취업을 위한 코딩 테스트다 with 파이썬:취업과 이직을 결정하는 알고리즘 인터뷰 완벽 가이드,나동빈 지음,한빛미디어,2020
7797,여름의 빌라:백수린 소설,백수린 지음,파주:문학동네,2020
7798,여름의 빌라:백수린 소설,백수린 지음,파주:문학동네,2020
7799,심판,베르나르 베르베르 지음;전미연 옮김,파주:열린책들,2020
7800,"규칙없음:넷플릭스, 지구상 가장 빠르고 유연한 기업의 비밀",리드 헤이스팅스;에린 마이어 지음;이경남 옮김,알에이치코리아,2020
7801,(일상 속 사물이 알려주는) 웹 API 디자인,아노드 로렛 지음;황건구 번역,영진닷컴,2020
7802,(일상 속 사물이 알려주는) 웹 API 디자인,아노드 로렛 지음;황건구 번역,영진닷컴,2020
7803,친정엄마 요리백과:집밥 서툰 딸과 세심한 엄마의 1;1 요리 문답,윤희정;옥한나 지음,중앙books,2020
7804,뽀글이,우이나 글·그림,한림출판사,2020
7805,행복을 묻는 당신에게:11인의 마음 주치의가 알려주는 행복의 기술=All about happiness,김아리 엮음,파주:김영사,2020
7806,행복을 묻는 당신에게:11인의 마음 주치의가 알려주는 행복의 기술=All about happiness,김아리 엮음,파주:김영사,2020
7807,젊은 전원주택 트렌드.3:전원주택 집짓기의 시작,이동혁;임성재;정다운 지음,좋은땅,2020
7808,(시간 없는 직장인도 3개월 만에 외국인과 20분간 대화가 되는)딱 이만큼 영어 회화,김영익 지음,파주:다산북스,2020
7809,기분이 태도가 되지 않게:기분 따라 행동하다 손해 보는 당신을 위한 심리 수업,레몬심리 지음;박영란 옮김,갤리온,2020
7810,기분이 태도가 되지 않게:기분 따라 행동하다 손해 보는 당신을 위한 심리 수업,레몬심리 지음;박영란 옮김,갤리온,2020
7811,(이명학 교수의) 어른이 되어 처음 만나는 한자:삶이 풍성해지는 슬기로운 언어 수업,이명학 지음,파주:김영사,2020
7812,(이명학 교수의) 어른이 되어 처음 만나는 한자:삶이 풍성해지는 슬기로운 언어 수업,이명학 지음,파주:김영사,2020
7813,(무로이 야스오가 알려주는) 최고의 그림을 그리는 방법,무로이 야스오 지음;김재훈 번역,영진닷컴,2020
7814,코스모스,칼 세이건 지음;홍승수 옮김,사이언스북스,2019
7815,마침내 일상에 도착했다:일상의 든든한 힘이 되는 여행의 순간들,김송은 지음,컴인,2020
7816,진짜 멋진 할머니가 되어버렸지 뭐야,김원희 지음,파주:달,2020
7817,그럼에도 나는 아파트를 사기로 했다:비닐하우스 15년살이에서 30억 경제적 자유 이룬 입지분석 전문가의 똘똘한 내 집 고르는 법,박성혜 지음,매경경제신문사,2020
7818,습관의 디테일:위대한 변화를 만드는 사소한 행동 설계,BJ 포그 지음;김미정 옮김,흐름출판,2020
7819,나의 하루는 4시 30분에 시작된다:하루를 두 배로 사는 단 하나의 습관,김유진 지음,토네이도,2020
7820,나의 하루는 4시 30분에 시작된다:하루를 두 배로 사는 단 하나의 습관,김유진 지음,토네이도,2020
7821,어떻게 말해줘야 할까?:오은영의 현실밀착 육아회화,오은영 지음;차상미 그림,파주:김영사,2020
7822,어떻게 말해줘야 할까?:오은영의 현실밀착 육아회화,오은영 지음;차상미 그림,파주:김영사,2020
7823,삶이 축제가 된다면:여행자를 위한 인문학,김상근 글;김도근 사진,시공사,2020
7824,삶이 축제가 된다면:여행자를 위한 인문학,김상근 글;김도근 사진,시공사,2020
7825,이토록 공부가 재미있어지는 순간:공부에 지친 청소년들을 위한 힐링 에세이,박성혁 지음,파주:다산3.0,2020
7826,사서함 110호의 우편물:이도우 장편소설,이도우 지음,시공사,2018
7827,빛의 현관,요코야마 히데오 지음;최고은 옮김,시공사,2020
7828,별뜨기에 관하여:이영도 SF 단편소설집,이영도 지음,황금가지,2020
7829,트렌드 코리아 2021:서울대 소비트렌드분석센터의 2021 전망;펜데믹 위기에 대응하는 전략은 무엇인가?=Trend Kroea,김난도;전미영;최지혜;이향은;이준영;김서영;이수진;서유현;권정윤 지음,미래의창,2020
7830,"퓨처홈:초연결 시대의 집, 새로운 시장을 열다",제퍼슨 왕 [등] 지음;이종민 옮김,미래의창,2020
7831,"퓨처홈:초연결 시대의 집, 새로운 시장을 열다",제퍼슨 왕 [등] 지음;이종민 옮김,미래의창,2020
7832,의미 수업:슬픔을 이기는 여섯 번째 단계,데이비드 케슬러 지음;박여진 옮김,한국경제신문,2020
7833,말장난:유병재 삼행시집,유병재 지음,파주:Arte,2020
7834,말장난:유병재 삼행시집,유병재 지음,파주:Arte,2020
7835,그럼에도 불구하고:공지영의 섬진 산책,공지영 지음,고양:위즈덤하우스,2020
7836,"1일 1페이지, 세상에서 가장 짧은 교양 수업 365.[2]:현대문화편",데이비드 S. 키더;노아 D. 오펜하임 지음;고원 옮김,고양:위즈덤하우스,2020
7837,(왕초보 판매자도 파워셀러가 되는) 네이버 스마트스토어 시작하기,서미진 지음,한빛미디어,2020
7838,(왕초보 판매자도 파워셀러가 되는) 네이버 스마트스토어 시작하기,서미진 지음,한빛미디어,2020
7839,(오라클로 배우는) 데이터베이스 개론과 실습,박우창;남송휘;이현룡 지음,한빛아카데미,2020
7840,(오라클로 배우는) 데이터베이스 개론과 실습,박우창;남송휘;이현룡 지음,한빛아카데미,2020
7841,"(직장인을 위한) 데이터 분석 실무 with 파이썬:마케팅, 영업, 기획 실무 담당자를 위한 데이터 분석의 기술",이형석;장남수;전상환;정상욱 지음,파주:위키북스,2020
7842,The 커뮤니케이션:조직 커뮤니케이션으로 리더십을 보다,서정현 지음,화성:플랜비디자인,2020
7843,The 커뮤니케이션:조직 커뮤니케이션으로 리더십을 보다,서정현 지음,화성:플랜비디자인,2020
7844,말습관을 바꾸니 인정받기 시작했다:회사에서 인정받는 일잘러들의 말하기,최미영 지음,천그루숲,2020
7845,말습관을 바꾸니 인정받기 시작했다:회사에서 인정받는 일잘러들의 말하기,최미영 지음,천그루숲,2020
7846,떠도는 마음 사용법:잡생각에 지친 당신을 위한 심리코칭,이석재 지음,화성:플랜비디자인,2020
7847,얼마나 닮았는가:김보영 소설집,김보영 지음,아작,2020
7848,속삭이는 몽자:70만 유튜브 구독자의 심장을 저격한 귀염뽀짝 꼬마 강아지 몽자의 코믹 포토 에세이,몽자네 가족 지음,허들링북스,2020
7849,존리의 금융문맹 탈출:대한민국 경제독립 프로젝트,존 리 지음,베가북스,2020
7850,존리의 금융문맹 탈출:대한민국 경제독립 프로젝트,존 리 지음,베가북스,2020
7851,더 키퍼:돌아간 여자들은 반드시 죽는다,제시카 무어 지음;김효정 옮김,포레스트북스,2020
7852,마음챙김의 시,류시화 엮음,파주:수오서재,2020
7853,별일 없이 산다.1,키크니 글·그림;걸장 도움,파주:더오리진,2020
7854,별일 없이 산다.2,키크니 글·그림;걸장 도움,파주:더오리진,2020
7855,너무 외로운 사람들을 위한 책:함께 있어도 외로운 당신을 위한 심리처방전,오시마 노부요리 지음;이유진 옮김,메이트북스,2020
7856,나를 잃어가면서 지켜야 할 관계는 없다:관계에서 상처받은 사람들을 위한 감정수업,이지영 지음,스몰빅미디어,2020
7857,진실의 흑역사:인간은 입만 열면 거짓말을 한다,톰 필립스 지음;홍한결 옮김,파주:윌북,2020
7858,(실무에 바로 적용하는) 자바스크립트 코드 레시피 278:최신 ECMAscript 반영=Javascript code recipe 278,이케다 야스노부;카노 타케시 지음;이춘혁 옮김,파주:Jpub(제이펍),2020
7859,(실무에 바로 적용하는) 자바스크립트 코드 레시피 278:최신 ECMAscript 반영=Javascript code recipe 278,이케다 야스노부;카노 타케시 지음;이춘혁 옮김,파주:Jpub(제이펍),2020
7860,프로 멘탈:마음 근육을 길러주는 스포츠 멘탈 코칭=Pro mental,이영실;김헌수;김동기;이옥희;백소라;한정현 지음,고양:예미,2020
7861,(내가 만들어 누구나 사용하는) 카카오톡 이모티콘 만들기,김소희 지음,길벗,2020
7862,"모두의 자바:하루 30분, 쉽게 배우는 자바 프로그래밍",강경미 지음,길벗,2020
7863,"모두의 자바:하루 30분, 쉽게 배우는 자바 프로그래밍",강경미 지음,길벗,2020
7864,오라클 튜닝 에션셜:DBMS-XPLAN으로 SQL 실행계획 뽀개기=Oracle tuning essential,박찬권 지음,글봄creative,2020
7865,"아이와 간다면, 캐나다!:아이에게 열어주는 즐거운 영어 교육의 시작",박은정 지음,길벗,2020
7866,그림으로 공부하는 오라클 구조,스기타 아츠시;야마모토 유미코;오다 케이지;츠지이 유카;테라무라 료 지음;이민재 옮김,파주:Jpub(제이펍),2020
7867,그림으로 공부하는 오라클 구조,스기타 아츠시;야마모토 유미코;오다 케이지;츠지이 유카;테라무라 료 지음;이민재 옮김,파주:Jpub(제이펍),2020
7868,(서버리스 아키텍처 입문을 위한) AWS lambda로 시작하는 서버리스,김민준 지음,파주:비제이퍼블릭,2020
7869,(서버리스 아키텍처 입문을 위한) AWS lambda로 시작하는 서버리스,김민준 지음,파주:비제이퍼블릭,2020
7870,(Do it!)깃&깃허브 입문:지옥에서 온 문서 관리자,이고잉;고경희 지음,이지스퍼블리싱,2020
7871,(Do it!)깃&깃허브 입문:지옥에서 온 문서 관리자,이고잉;고경희 지음,이지스퍼블리싱,2020
7872,OpenCV 4를 활용한 머신러닝 입문:2/e,아디타 샤르마;비슈베쉬 라비 슈리말리;마이클 베이어 지음;테크 트랜스 그룹 T4 옮김,에이콘,2020
7873,OpenCV 4를 활용한 머신러닝 입문:2/e,아디타 샤르마;비슈베쉬 라비 슈리말리;마이클 베이어 지음;테크 트랜스 그룹 T4 옮김,에이콘,2020
